price,Is_Worldwide_Shipping,case_size_regex,is_cellular,price_log,model_tier_encoded,apple_series_rank,condition_encoded,brand_Garmin,brand_Samsung,brand_Small brand,material_Ceramic,material_Gold,material_Gold_Titanium,material_StainLess_Steel,material_Standard,material_Titanium,Country_Japan,Country_Other countries,Country_South Korea,Country_United Kingdom,Country_United States
599.99,1,50.0,0,6.398578295461671,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True
599.99,0,49.0,0,6.398578295461671,3,12,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
599.99,0,,1,6.398578295461671,3,12,2.5,False,False,False,False,False,False,False,False,True,False,False,False,False,True
599.99,0,,1,6.398578295461671,3,12,2.5,False,False,False,False,False,False,False,False,True,False,False,False,False,True
599.99,0,49.0,0,6.398578295461671,3,12,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
599.99,0,49.0,0,6.398578295461671,3,12,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
455.0,1,40.0,0,6.1224928095143865,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
599.99,1,45.0,0,6.398578295461671,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True
899.0,1,44.0,1,6.802394763324311,1,7,2.5,False,False,False,False,True,False,False,False,False,False,False,False,False,True
599.95,0,46.0,1,6.398511736398798,1,7,2.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
599.99,0,,1,6.398578295461671,3,12,2.5,False,False,False,False,False,False,False,False,True,False,False,False,False,True
599.99,0,49.0,1,6.398578295461671,3,11,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
599.99,1,,0,6.398578295461671,3,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True
599.95,0,46.0,1,6.398511736398798,1,7,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
599.95,0,46.0,1,6.398511736398798,1,7,2.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
875.0,1,40.0,0,6.775366090936392,1,-1,3.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
599.99,0,49.0,0,6.398578295461671,3,12,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
599.99,0,49.0,1,6.398578295461671,3,12,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
599.0,0,49.0,1,6.396929655216146,3,11,2.5,False,False,False,False,False,False,False,True,False,False,False,False,False,True
875.0,1,40.0,0,6.775366090936392,1,-1,3.0,False,True,False,False,True,False,False,False,False,False,False,False,True,False
455.0,1,40.0,0,6.1224928095143865,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
599.95,0,46.0,1,6.398511736398798,1,7,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
599.0,1,,1,6.396929655216146,2,-1,3.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False
590.0,0,,0,6.3818160174060985,3,12,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
599.95,0,46.0,1,6.398511736398798,1,7,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
749.47,1,42.0,1,6.620699676923461,1,7,2.5,False,False,False,False,False,True,False,False,False,False,True,False,False,False
599.0,0,49.0,0,6.396929655216146,3,12,2.5,False,False,False,False,False,False,False,False,True,False,False,False,False,True
875.0,1,,0,6.775366090936392,1,-1,3.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False
599.0,0,45.0,0,6.396929655216146,1,7,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
875.0,1,40.0,0,6.775366090936392,1,-1,3.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
599.0,0,49.0,0,6.396929655216146,3,12,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
599.99,0,49.0,0,6.398578295461671,3,12,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
599.99,0,49.0,1,6.398578295461671,3,12,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
599.0,0,46.0,1,6.396929655216146,1,7,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
599.0,0,46.0,0,6.396929655216146,1,7,2.5,False,False,False,False,False,False,False,False,True,False,False,False,False,True
598.75,0,42.0,1,6.396512901719804,1,7,2.5,False,False,False,False,False,True,False,False,False,False,False,False,False,True
599.0,0,49.0,0,6.396929655216146,3,12,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
498.27,1,,0,6.213147031583675,1,-1,1.0,True,False,False,False,False,False,False,True,False,True,False,False,False,False
597.91,1,,0,6.395111336409363,1,7,1.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False
597.9,1,47.0,0,6.395094639270416,3,-1,1.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False
699.0,1,44.0,1,6.551080335043404,1,7,2.5,False,False,False,False,True,False,False,False,False,False,False,False,False,True
899.0,1,44.0,0,6.802394763324311,1,7,2.5,False,False,False,False,True,False,False,False,False,False,False,False,False,True
599.0,0,42.0,0,6.396929655216146,1,7,2.5,False,False,False,False,True,False,False,False,False,False,False,False,False,True
599.0,0,49.0,0,6.396929655216146,3,11,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
589.99,0,44.0,0,6.381799096789172,3,7,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
429.0,0,46.0,1,6.063785208687608,1,7,2.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False
599.0,0,49.0,0,6.396929655216146,3,10,2.5,False,False,False,False,False,False,False,False,True,False,False,False,False,True
599.0,0,49.0,1,6.396929655216146,3,11,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
595.9,1,47.0,0,6.391749595174604,3,-1,1.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False
594.99,0,40.0,0,6.390223888401099,1,7,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
779.0,0,49.0,1,6.659293919683638,3,11,2.5,False,False,False,False,False,False,False,False,True,False,True,False,False,False
575.0,0,44.0,0,6.3561076606958915,3,7,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
594.95,0,41.0,1,6.3901567709287175,1,7,3.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
594.95,0,41.0,1,6.3901567709287175,1,7,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
594.88,0,44.0,0,6.390039304511392,1,7,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
599.0,0,49.0,0,6.396929655216146,3,12,2.5,False,False,False,False,False,False,False,False,True,False,False,False,False,True
599.99,0,41.0,0,6.398578295461671,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True
428.88,0,47.0,1,6.063506099972953,3,-1,2.5,False,True,False,False,False,False,False,False,True,False,False,False,True,False
593.0,0,47.0,1,6.386879319362645,3,-1,2.5,False,True,False,False,False,False,False,False,True,False,False,False,False,True
591.63,1,47.0,1,6.38457025822529,3,-1,1.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False
621.0,0,,0,6.432940092739179,1,0,1.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False
596.65,1,45.0,1,6.39300529832399,1,7,1.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False
599.0,0,44.0,1,6.396929655216146,1,7,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
506.06,1,,0,6.228629339784446,1,-1,1.0,True,False,False,False,False,False,False,True,False,True,False,False,False,False
468.83,1,,0,6.152370927146452,1,-1,1.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
419.99,0,49.0,1,6.042609080431154,3,11,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
584.98,0,49.0,1,6.373285659301748,3,12,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
965.0,0,44.0,1,6.873163834212518,1,-1,3.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
590.0,0,49.0,0,6.3818160174060985,3,11,2.5,False,False,False,False,False,False,False,False,True,False,False,False,False,True
589.99,0,49.0,0,6.381799096789172,3,11,2.5,False,False,False,False,False,False,False,False,True,False,False,False,False,True
585.0,0,49.0,0,6.373319789577012,3,11,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
599.0,0,49.0,1,6.396929655216146,3,12,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
597.91,0,47.0,1,6.395111336409363,1,-1,1.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False
579.99,0,41.0,0,6.3647335449998295,3,7,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
419.5,0,49.0,1,6.041444479413003,3,11,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
594.0,0,49.0,1,6.38856140554563,3,12,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
591.63,1,45.0,0,6.38457025822529,1,7,1.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False
421.19,0,49.0,1,6.045455449676586,3,10,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
512.3,0,,0,6.2408604695662575,1,-1,1.0,True,False,False,False,False,False,False,True,False,True,False,False,False,False
599.0,0,44.0,0,6.396929655216146,1,7,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
419.95,0,46.0,1,6.042514061783673,1,7,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
571.52,1,45.0,1,6.350047669316016,1,7,1.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False
589.99,0,49.0,0,6.381799096789172,3,12,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
375.0,0,41.0,0,5.929589143389895,1,7,1.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False
369.95,1,45.0,1,5.9160672826355345,1,7,2.5,False,False,False,False,False,False,True,False,False,False,False,False,False,True
379.99,0,49.0,0,5.94277312806309,3,11,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
385.0,0,40.0,0,5.955837369464831,1,7,2.5,False,False,False,False,False,False,False,False,False,False,False,False,True,False
580.0,0,49.0,0,6.364750756851911,3,11,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
585.99,0,49.0,0,6.375007783907858,3,11,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
528.83,1,40.0,0,6.272556200376389,1,-1,1.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False
571.52,1,42.0,0,6.350047669316016,1,7,1.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False
580.0,0,49.0,1,6.364750756851911,3,10,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
421.19,0,49.0,1,6.045455449676586,3,10,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
418.99,0,49.0,1,6.040230901470153,3,11,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
419.0,0,,0,6.040254711277414,1,-1,2.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True
359.99,0,46.0,0,5.888850257118181,1,7,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
375.78,0,44.0,1,5.931661462737228,3,7,1.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False
570.9,1,44.0,0,6.348964150921271,1,7,1.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False
359.0,0,49.0,1,5.886104031450156,3,10,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
418.49,0,49.0,1,6.039039687720869,3,11,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
419.0,0,45.0,0,6.040254711277414,1,7,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
377.19,0,49.0,0,5.935396714838298,3,10,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
419.99,0,49.0,1,6.042609080431154,3,11,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
530.0,1,49.0,0,6.274762021241939,3,11,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
431.95,0,42.0,1,6.0706222478938106,1,7,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
377.19,0,49.0,0,5.935396714838298,3,10,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
375.0,0,49.0,0,5.929589143389895,3,11,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
569.03,1,45.0,0,6.34568899102255,1,7,1.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False
825.0,1,40.0,0,6.716594773520978,1,-1,3.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
414.99,0,49.0,0,6.030661221510797,3,11,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
415.0,0,47.0,1,6.030685260261263,3,-1,3.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True
715.05,1,,0,6.573749996924711,2,-1,3.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False
899.0,1,41.0,0,6.802394763324311,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
400.0,0,,0,5.993961427306569,3,10,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
448.71,0,50.0,0,6.1086029305763425,2,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
685.58,1,40.0,0,6.531722751557679,1,-1,3.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
408.57,0,42.0,0,6.015107828855458,1,7,2.5,False,False,False,False,False,False,False,True,False,False,False,False,False,True
418.39,0,46.0,0,6.038801274597481,1,7,2.5,False,False,False,False,False,False,False,True,False,False,False,False,False,True
591.63,1,46.0,0,6.38457025822529,1,7,1.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False
416.99,0,49.0,1,6.03545750879361,3,11,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
409.99,0,49.0,1,6.01856888329999,3,11,2.5,False,False,False,False,False,False,False,False,True,False,False,False,False,True
370.0,0,49.0,0,5.916202062607435,3,11,1.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False
369.77,0,45.0,0,5.915581924269754,2,-1,3.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False
415.0,0,41.0,0,6.030685260261263,1,7,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
359.0,0,42.0,0,5.886104031450156,1,7,2.5,False,False,False,False,False,False,False,True,False,False,False,False,False,True
400.0,0,45.0,0,5.993961427306569,1,7,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
410.0,0,,0,6.018593214496234,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True
399.99,0,49.0,0,5.99393648933976,3,11,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
384.0,0,49.0,1,5.953243334287785,3,10,2.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False
596.0,0,49.0,1,6.391917113392602,3,11,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
931.5,0,49.0,0,6.837869151517971,3,11,1.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False
400.0,0,,1,5.993961427306569,3,11,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
414.95,0,49.0,1,6.030565060729897,3,11,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
400.0,0,47.0,0,5.993961427306569,2,-1,1.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True
825.0,1,40.0,0,6.716594773520978,1,-1,3.0,False,True,False,False,True,False,False,False,False,False,False,False,True,False
380.0,0,45.0,0,5.942799375126701,1,7,2.5,False,False,False,False,False,False,False,False,False,False,False,False,True,False
410.0,0,49.0,0,6.018593214496234,3,11,1.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False
595.0,0,45.0,1,6.39024066706535,1,7,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
360.0,0,49.0,1,5.8888779583328805,3,11,2.5,False,False,False,False,False,False,False,False,True,False,False,False,False,True
414.95,0,49.0,1,6.030565060729897,3,11,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
799.0,0,49.0,1,6.684611727667927,3,11,1.0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
579.99,0,,1,6.3647335449998295,3,12,2.5,False,False,False,False,False,False,False,False,True,False,False,False,False,True
580.0,0,49.0,1,6.364750756851911,3,12,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
579.99,0,,0,6.3647335449998295,2,-1,1.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True
1295.0,1,47.0,0,7.16703787691222,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False
580.06,0,,0,6.36485402174366,2,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True
449.99,1,40.0,0,6.111445166307853,2,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False
575.0,0,49.0,0,6.3561076606958915,3,11,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
579.99,0,49.0,0,6.3647335449998295,3,12,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
429.89,1,44.0,0,6.065852837111841,1,7,1.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False
570.0,0,49.0,1,6.3473892096560105,3,10,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
579.99,0,49.0,0,6.3647335449998295,3,12,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
579.99,0,47.0,0,6.3647335449998295,1,-1,2.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True
559.98,0,38.0,1,6.329685254263312,1,7,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
579.06,1,,0,6.363131546465923,3,-1,1.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False
564.98,0,49.0,1,6.338558741889817,3,12,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
589.95,0,,0,6.38173141145825,1,7,1.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False
579.99,0,49.0,0,6.3647335449998295,3,12,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
580.0,0,46.0,0,6.364750756851911,1,7,3.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True
579.99,0,49.0,1,6.3647335449998295,3,11,2.5,False,False,False,False,False,False,False,False,True,False,False,False,False,True
569.98,0,46.0,0,6.347354182772873,1,7,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
577.9,0,,0,6.361129751084959,3,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True
400.0,0,46.0,1,5.993961427306569,1,7,1.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False
579.95,0,49.0,0,6.364664694628871,3,11,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
564.99,0,49.0,1,6.338576410202582,3,12,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
564.98,0,49.0,1,6.338558741889817,3,12,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
595.13,0,,0,6.390458764085834,1,7,1.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False
579.07,1,45.0,1,6.363148785913227,1,7,1.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False
570.0,0,49.0,1,6.3473892096560105,3,11,2.5,False,False,False,False,False,False,False,False,True,False,False,False,False,True
579.0,0,47.0,0,6.363028103540465,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True
479.87,0,,0,6.1755969633059,1,-1,3.0,False,True,False,False,False,False,False,True,False,True,False,False,False,False
575.0,0,45.0,1,6.3561076606958915,1,7,2.5,False,False,False,False,False,False,True,False,False,False,False,False,False,True
569.25,0,,0,6.346074861164498,1,7,1.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False
400.0,0,45.0,1,5.993961427306569,1,7,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
564.94,0,49.0,1,6.338488065516899,3,12,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
574.99,0,49.0,0,6.356090299434074,3,12,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
560.0,0,49.0,1,6.329720905522696,3,10,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
575.0,0,47.0,0,6.3561076606958915,3,-1,3.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True
625.44,0,44.0,0,6.440052999598233,1,-1,3.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
570.0,0,42.0,0,6.3473892096560105,1,7,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
577.9,0,,0,6.361129751084959,3,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True
476.58,0,,0,6.168731685154665,1,-1,3.0,True,False,False,False,False,False,False,True,False,True,False,False,False,False
484.97,0,41.0,0,6.1861468936001565,1,-1,3.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False
975.0,0,49.0,0,6.883462586413092,3,10,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
564.98,0,49.0,1,6.338558741889817,3,12,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
549.76,0,46.0,1,6.311299142576171,1,7,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
559.99,0,,0,6.329703080051881,2,-1,2.5,True,False,False,False,False,False,False,False,True,False,False,False,False,True
575.0,1,,0,6.3561076606958915,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
574.99,0,49.0,1,6.356090299434074,3,11,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
560.0,0,41.0,0,6.329720905522696,1,7,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
575.0,1,,0,6.3561076606958915,1,-1,3.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False
574.95,0,49.0,1,6.356020851372516,3,12,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
595.0,0,49.0,1,6.39024066706535,3,11,3.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False
800.0,0,,0,6.68586094706836,3,11,2.5,False,False,False,False,False,False,False,False,True,False,False,False,False,True
405.0,0,45.0,1,6.0063531596017325,1,7,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False
548.9,1,41.0,1,6.309736443513769,1,7,3.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False
799.99,0,,0,6.685848462595922,2,-1,1.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True
550.0,0,44.0,0,6.311734809152915,3,7,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True
574.95,0,49.0,1,6.356020851372516,3,12,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1199.0,1,45.0,1,7.090076835776092,1,7,2.5,False,False,False,False,False,False,True,False,False,False,True,False,False,False
746.99,0,,1,6.617389608901155,1,7,3.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
899.99,1,,0,6.803494158767612,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True
839.95,0,49.0,1,6.7345322051734415,3,11,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
799.0,1,47.0,1,6.684611727667927,3,-1,3.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
798.99,0,49.0,1,6.684599227589802,3,12,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1225.0,1,47.0,0,7.111512116496157,2,-1,3.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
600.0,0,49.0,1,6.398594934535208,3,11,1.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False
799.99,1,47.0,0,6.685848462595922,1,-1,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True
800.0,0,49.0,1,6.68586094706836,3,11,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
772.48,1,,0,6.6508998131823915,3,-1,1.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False
878.74,1,42.0,0,6.779626409271504,1,0,1.0,False,False,False,False,False,False,False,False,True,False,False,True,False,False
755.0,1,40.0,0,6.628041376179533,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
746.99,0,,0,6.617389608901155,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False
575.0,0,49.0,1,6.3561076606958915,3,10,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
799.99,0,49.0,1,6.685848462595922,3,11,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
559.0,0,,1,6.327936783729195,3,11,1.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False
755.0,1,40.0,0,6.628041376179533,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
750.0,0,,0,6.621405651764134,3,12,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
800.0,0,,0,6.68586094706836,1,7,2.5,False,False,False,False,True,False,False,False,False,False,True,False,False,False
549.75,0,46.0,1,6.311280985682452,1,7,3.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
575.0,0,49.0,0,6.3561076606958915,3,11,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
783.99,1,47.0,0,6.665670978847765,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False
765.0,0,49.0,0,6.641182169740591,3,12,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
809.0,0,,0,6.697034247666484,2,-1,3.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True
714.99,0,49.0,1,6.573666200382666,3,12,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
799.0,1,44.0,1,6.684611727667927,1,7,2.5,False,False,False,False,True,False,False,False,False,False,False,False,False,True
700.0,0,49.0,0,6.55250788703459,3,10,2.5,False,False,False,False,False,False,False,False,True,False,False,False,False,True
799.0,1,47.0,1,6.684611727667927,3,-1,3.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1065.0,1,40.0,1,6.97166860472579,1,-1,3.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
555.0,1,45.0,0,6.320768294250582,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
1159.0,1,42.0,1,7.05617528410041,2,-1,3.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
638.99,0,,0,6.461452551231646,3,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False
706.99,0,,0,6.562429969300186,1,-1,3.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True
698.0,0,49.0,0,6.54965074223381,3,12,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
798.99,1,47.0,1,6.684599227589802,3,-1,3.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
700.0,0,49.0,0,6.55250788703459,3,12,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
700.0,0,49.0,1,6.55250788703459,3,12,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
800.0,0,49.0,0,6.68586094706836,3,10,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
735.0,1,40.0,0,6.601230118728877,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
700.0,0,45.0,0,6.55250788703459,1,7,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1015.0,1,,0,6.923628628138427,1,-1,3.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False
699.99,0,,0,6.552493621597604,3,12,2.5,False,False,False,False,False,False,False,False,True,False,False,False,False,True
645.99,0,,0,6.472330838430915,3,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False
735.0,1,50.0,0,6.601230118728877,2,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
699.0,0,49.0,0,6.551080335043404,3,12,2.5,False,False,False,False,False,False,False,False,True,False,False,False,False,True
682.99,0,49.0,1,6.527943297632638,3,12,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
723.5,1,,0,6.585481761760737,1,7,1.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
